No_Rooms,Bathroom,Longitude,Latitude,Furnished,Area,Total_Facilities,AnnualPrice
2,1,106.88373,-6.157527,1,35.0,20,33000000
0,1,106.778618,-6.109022,1,23.0,21,23800000
1,1,106.7917,-6.1792,0,38.0,10,45000000
1,1,106.7917,-6.1792,1,38.0,12,60000000
2,1,106.729326,-6.166036,0,50.0,15,40000000
0,1,106.65211299999999,-6.3064,1,26.0,21,35000000
3,1,106.8163,-6.2156,1,64.0,10,204000000
2,1,106.791409,-6.282965,1,58.0,24,180000000
1,1,106.85716000000001,-6.14607,0,32.0,15,50000000
2,1,106.791409,-6.282965,1,80.0,23,162000000
2,1,106.900954,-6.168483,1,46.0,19,34000000
2,1,106.793682,-6.180333999999999,0,37.0,15,42000000
1,1,106.81649499999999,-6.195839,1,42.0,22,105000000
0,1,106.77275700000001,-6.1637889999999995,1,26.0,19,28500000
2,1,106.816842,-6.1973519999999995,1,55.0,21,104350000
1,1,106.81915900000001,-6.226598,1,62.0,24,102000000
0,1,106.88373,-6.157527,1,22.0,19,24000000
0,1,106.85185800000001,-6.200232,0,27.0,19,34000000
0,1,106.83846299999999,-6.191791,1,28.0,22,72000000
2,1,106.85493600000001,-6.147823000000001,1,73.0,22,135000000
0,1,106.866201,-6.245201,1,26.0,19,45000000
2,0,106.852251,-6.158357,1,57.0,21,84000000
2,2,106.783318,-6.2201830000000005,1,90.0,23,243000000
2,2,106.89321000000001,-6.175884,1,69.0,18,75000000
2,2,106.78626799999999,-6.294585,1,100.0,24,204000000
3,2,106.80923999999999,-6.213072,1,101.0,23,192000000
2,1,106.854417,-6.242630999999999,1,39.0,22,95000000
2,1,106.88373,-6.157527,0,36.0,19,21600000
1,1,106.791409,-6.282965,1,56.0,18,120000000
1,1,106.861756,-6.252397,1,33.0,23,42000000
0,1,106.777942,-6.23819,1,26.0,5,72000000
1,1,106.85185800000001,-6.200232,1,27.0,22,39000000
0,1,106.7267,-6.1577,0,30.0,13,42000000
2,1,106.851836,-6.257162999999999,1,30.0,20,42000000
0,1,106.88373,-6.157527,1,25.0,18,30000000
0,1,106.6866,-6.294,1,21.0,17,36000000
1,1,106.65066100000001,-6.224871,1,50.0,15,45000000
2,1,106.84297099999999,-6.24805,1,89.0,22,144000000
0,1,106.81915900000001,-6.226598,1,32.0,24,72000000
3,2,106.7917,-6.1792,0,135.0,10,208000000
2,2,106.712876,-6.151427,1,90.0,18,79000000
2,1,106.829196,-6.224797,1,72.0,24,216000000
2,1,106.81802900000001,-6.205971,1,48.0,24,88250000
2,1,106.62910600000001,-6.199893,0,38.0,15,28000000
1,1,106.829196,-6.224797,1,48.0,24,132000000
0,1,106.757651,-6.186415,1,28.0,20,42000000
2,1,106.75921299999999,-6.258118,1,36.0,20,60000000
2,1,106.83684699999999,-6.213647,1,60.0,21,132000000
3,1,106.815297,-6.149237,0,65.0,17,54000000
0,1,106.999,-6.2224,0,21.0,12,15000000
3,2,106.83951100000002,-6.174313,1,114.0,21,117600000
1,1,106.81865400000001,-6.194443,1,43.0,20,84000000
3,3,106.761852,-6.1969970000000005,0,140.0,13,120000000
0,1,106.75606100000002,-6.192081,1,23.0,19,31000000
2,1,106.890391,-6.149836,1,45.0,24,65000000
2,1,106.793682,-6.180333999999999,0,37.0,20,48000000
2,1,106.879075,-6.2250309999999995,1,35.0,20,45000000
0,1,106.728591,-6.182729,1,26.0,12,50000000
2,1,106.843171,-6.236462,1,56.0,20,92000000
2,2,106.75606100000002,-6.192081,1,79.0,22,90000000
2,2,106.818351,-6.208956,1,108.0,22,250000000
2,2,106.845853,-6.122102,1,132.0,24,150000000
2,1,106.79539199999999,-6.303504,1,47.73,22,96000000
2,1,106.816842,-6.1973519999999995,1,65.0,24,132000000
2,1,106.769194,-6.237472,1,38.0,20,56000000
2,2,106.81438500000002,-6.247255,1,66.0,24,120000000
1,1,106.664,-6.2944,1,40.0,14,72000000
1,1,106.83676000000001,-6.218768,1,54.0,23,69000000
1,1,106.783318,-6.2201830000000005,1,68.0,24,110000000
3,2,106.778172,-6.215993,1,220.0,18,518400000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,21,55000000
0,1,106.75606100000002,-6.192081,1,22.0,20,35000000
2,1,106.94893300000001,-6.203631,1,38.0,22,38000000
2,1,106.83936299999999,-6.129877,1,41.0,18,43500000
2,1,106.79605600000001,-6.153652,1,45.0,21,44100000
2,1,106.90444099999999,-6.181255,1,30.0,18,35300000
0,1,106.71927099999999,-6.155485,0,23.0,19,26000000
3,2,106.842672,-6.224187000000001,1,116.0,24,276000000
2,2,106.7917,-6.1792,0,99.0,11,150000000
2,1,106.73873,-6.190723,1,96.0,23,145000000
1,1,106.82921,-6.128082,1,26.0,21,40000000
2,2,106.819529,-6.209877,1,76.0,24,254400000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,21,58450000
2,2,106.778618,-6.109022,1,74.0,24,100000000
1,1,106.816842,-6.1973519999999995,1,42.0,24,83000000
2,1,106.999,-6.2224,0,41.0,11,30000000
0,1,106.75606100000002,-6.192081,1,22.0,18,30000000
2,3,106.85355,-6.159930999999999,0,72.0,17,42000000
2,2,106.779326,-6.107876999999999,1,77.0,22,100000000
2,1,106.866201,-6.245201,1,43.0,20,67000000
2,2,106.793682,-6.180333999999999,1,74.0,21,96200000
2,1,106.75921299999999,-6.258118,0,36.0,19,40000000
1,2,106.79010500000001,-6.174872,0,96.0,17,135000000
2,1,106.94893300000001,-6.203631,1,36.0,19,34000000
2,1,106.836638,-6.148474,0,42.0,18,50000000
1,1,106.63316999999999,-6.194771,1,44.0,22,72000000
2,1,106.73191299999999,-6.13626,0,42.0,22,25000000
2,1,106.7917,-6.1792,1,50.0,8,72000000
0,1,106.6379,-6.2246,1,26.25,13,25000000
1,1,106.879075,-6.2250309999999995,1,22.0,16,43500000
0,1,107.0197,-6.2621,1,24.0,14,35000000
2,1,106.7917,-6.1792,0,55.0,9,80000000
2,1,106.791409,-6.282965,1,56.0,18,132000000
2,1,106.816842,-6.1973519999999995,1,54.0,24,110000000
3,3,106.843171,-6.236462,1,82.0,21,138000000
2,2,106.81816699999999,-6.20742,1,116.0,22,358800000
2,1,106.762396,-6.200106,1,41.0,18,65000000
0,1,106.6285,-6.2144,1,32.0,13,54000000
2,2,106.818351,-6.208956,1,134.0,19,300000000
2,1,106.866201,-6.245201,1,51.0,19,85000000
0,1,106.84986599999999,-6.257697,1,21.0,21,30000000
3,2,106.819529,-6.209877,1,110.0,24,275400000
2,1,106.87616000000001,-6.24354,1,40.0,21,44000000
2,1,106.82419399999999,-6.227334,1,56.0,24,140000000
2,1,106.78816599999999,-6.175894,1,42.0,23,57000000
3,2,106.85068999999999,-6.146146,1,196.0,23,300000000
3,2,106.761852,-6.1969970000000005,1,138.0,18,150000000
0,1,106.866201,-6.245201,1,25.0,19,60000000
1,1,106.835352,-6.212898,1,72.0,22,144000000
1,1,106.730093,-6.174074,1,43.0,13,60000000
2,1,106.915901,-6.14809,0,48.0,19,27000000
2,1,106.866201,-6.245201,1,42.0,20,100000000
2,1,106.88373,-6.157527,1,35.0,20,33000000
0,1,106.838974,-6.180433,1,34.0,23,120000000
2,1,106.791301,-6.221632,1,81.0,22,84000000
1,1,106.861756,-6.252397,1,33.0,22,43000000
2,1,106.890391,-6.149836,1,45.0,23,60000000
2,1,106.9791,-6.2507,0,54.0,9,32000000
0,1,106.663,-6.3069,1,28.0,15,45000000
2,2,106.783318,-6.2201830000000005,1,120.0,24,160000000
2,2,106.819529,-6.209877,1,88.0,18,192000000
0,1,106.879075,-6.2250309999999995,0,22.0,13,22000000
0,1,106.65211299999999,-6.3064,1,27.0,21,35000000
0,1,106.682451,-6.293003,1,22.0,16,35000000
3,3,106.7917,-6.1792,0,135.0,15,275000000
0,1,106.729326,-6.166036,1,26.0,20,35000000
2,2,106.845853,-6.122102,1,132.0,24,140000000
3,2,106.788904,-6.24568,1,138.0,24,340000000
1,1,106.816842,-6.1973519999999995,1,42.0,24,84000000
2,2,106.819529,-6.209877,1,85.0,24,291600000
2,1,106.861756,-6.252397,0,32.0,20,30000000
0,1,106.62910600000001,-6.199893,0,23.5,19,33000000
3,2,106.793302,-6.177578,1,146.0,24,125000000
3,2,106.793302,-6.177578,1,146.0,24,165000000
1,2,106.79010500000001,-6.174872,0,123.0,17,250000000
0,1,106.75606100000002,-6.192081,1,24.0,21,250000000
1,1,106.729326,-6.166036,1,32.0,20,61150000
1,1,106.830173,-6.276866,1,35.0,21,82000000
0,1,106.94893300000001,-6.203631,1,21.0,20,24000000
2,1,106.851836,-6.257162999999999,1,33.0,22,48000000
0,1,106.728591,-6.182729,1,22.0,14,54000000
3,2,106.791409,-6.282965,1,96.0,24,372600000
1,1,106.810318,-6.255134,1,87.0,22,150000000
0,1,106.832472,-6.360354,1,23.0,14,30000000
2,2,106.84629199999999,-6.222918,1,63.0,24,138000000
2,1,106.799198,-6.202724,1,46.0,23,96000000
2,2,106.82013899999998,-6.221259,1,113.0,22,270000000
1,1,106.85716000000001,-6.14607,1,33.0,22,45000000
1,1,106.779326,-6.107876999999999,0,42.0,17,50000000
2,2,106.84527299999999,-6.222923000000001,1,125.0,24,374400000
2,1,106.85493600000001,-6.147823000000001,1,73.0,22,76700000
0,1,106.81915900000001,-6.226598,1,37.0,15,78000000
2,2,106.82013899999998,-6.221259,1,86.0,22,303800000
1,1,106.835352,-6.212898,1,39.0,23,90000000
3,2,106.778172,-6.215993,1,220.0,18,518400000
2,1,106.793682,-6.180333999999999,1,37.0,20,60000000
2,1,106.762396,-6.200106,1,41.0,16,60000000
2,1,106.816842,-6.1973519999999995,1,65.0,22,120000000
2,1,106.71927099999999,-6.155485,1,30.0,21,25950000
2,1,106.73191299999999,-6.13626,1,42.0,20,30000000
2,1,106.73873,-6.190723,1,96.0,24,180000000
2,1,106.836638,-6.148474,1,41.0,21,65000000
0,1,106.879075,-6.2250309999999995,1,20.34,19,40000000
2,1,106.85493600000001,-6.147823000000001,1,62.0,22,80000000
1,1,106.837375,-6.216519,1,46.0,24,63000000
0,1,106.9791,-6.2507,1,24.0,16,36000000
2,1,106.78834199999999,-6.174633999999999,1,40.0,20,36000000
2,1,106.723973,-6.195343,0,44.2,14,35000000
2,1,106.81865400000001,-6.194443,1,69.0,20,120000000
2,2,106.842672,-6.224187000000001,1,72.0,15,192000000
2,1,106.87319099999999,-6.1879290000000005,1,30.0,21,48000000
1,1,106.80173799999999,-6.202296,1,54.0,24,74000000
1,1,107.1284,-6.3253,1,44.0,10,95000000
0,1,106.915901,-6.14809,0,25.0,17,30000000
1,1,106.76787900000001,-6.1909540000000005,1,51.0,21,110000000
2,1,106.62910600000001,-6.199893,1,39.0,21,40000000
2,1,106.900954,-6.168483,1,46.0,19,34000000
2,1,106.890391,-6.149836,1,45.0,23,55000000
2,1,106.81915900000001,-6.226598,1,70.0,24,144000000
0,0,107.0197,-6.2621,1,23.0,12,42000000
0,1,106.60767299999999,-6.228493,1,31.0,19,55000000
1,1,106.866201,-6.245201,1,37.0,17,72000000
2,1,106.811453,-6.259374,1,73.0,21,204000000
3,2,106.82591799999999,-6.223273000000001,1,116.0,19,259200000
1,1,106.791409,-6.282965,1,56.0,24,125500000
2,1,106.879075,-6.2250309999999995,1,34.0,20,50000000
2,1,106.890391,-6.149836,1,45.0,24,50000000
2,0,106.85493600000001,-6.147823000000001,1,73.0,22,125000000
1,1,106.729326,-6.166036,0,35.0,15,35000000
1,1,106.784221,-6.2442720000000005,1,59.0,18,144000000
3,2,106.85010700000001,-6.14907,1,101.0,14,125000000
2,1,106.900954,-6.168483,1,37.0,20,31000000
3,2,106.783318,-6.2201830000000005,1,152.0,24,343200000
0,1,106.83846299999999,-6.191791,1,34.0,22,84000000
2,1,106.843171,-6.236462,1,47.0,20,102000000
1,2,106.89321000000001,-6.175884,1,90.0,18,100000000
2,1,106.90444099999999,-6.181255,1,36.0,19,25000000
2,1,106.85716000000001,-6.14607,1,33.0,22,70000000
2,2,106.81438500000002,-6.247255,1,66.0,24,120000000
2,2,106.793302,-6.177578,1,90.0,24,135000000
2,1,106.791409,-6.282965,1,54.0,24,180000000
1,1,106.6522,-6.307,0,38.0,14,35000000
1,1,106.728591,-6.182729,0,37.0,9,54000000
1,1,106.83846299999999,-6.191791,1,40.0,16,130000000
2,1,106.851836,-6.257162999999999,1,33.0,20,46500000
3,1,106.879075,-6.2250309999999995,1,46.0,20,87000000
2,1,106.88373,-6.157527,1,36.0,15,36000000
0,1,106.856909,-6.149478,0,24.0,18,25000000
2,1,106.879075,-6.2250309999999995,1,34.0,20,60000000
2,2,106.842672,-6.224187000000001,1,90.0,24,192000000
2,2,106.81816699999999,-6.20742,1,220.0,22,430350000
2,2,106.83846299999999,-6.191791,1,72.0,16,198000000
1,1,106.729326,-6.166036,1,35.0,20,52000000
1,1,106.729326,-6.166036,0,35.2,19,35000000
2,1,106.793302,-6.177578,1,88.0,24,90000000
1,1,106.7917,-6.1792,0,38.0,11,71000000
2,1,106.813631,-6.211458,1,90.0,22,144000000
0,1,106.728591,-6.182729,1,27.0,12,35000000
1,1,106.729326,-6.166036,1,35.0,21,45000000
3,2,106.83561599999999,-6.188741,1,142.0,23,318000000
1,1,106.783318,-6.2201830000000005,1,64.0,21,187200000
0,1,106.83846299999999,-6.191791,1,28.0,22,82200000
2,2,106.811453,-6.259374,1,107.0,22,192000000
1,1,106.842672,-6.224187000000001,1,51.0,23,186300000
2,2,106.81816699999999,-6.20742,1,115.0,22,286900000
2,1,106.78816599999999,-6.175894,1,42.0,23,58000000
2,1,106.861756,-6.252397,1,32.0,21,54000000
0,1,106.757651,-6.186415,1,30.0,20,43000000
2,1,106.793302,-6.177578,1,88.0,24,115000000
0,1,106.83846299999999,-6.191791,1,33.0,16,70000000
0,1,106.7944,-6.2185,1,35.0,16,193200000
2,1,106.89143999999999,-6.1493910000000005,1,85.0,21,110000000
2,1,106.85716000000001,-6.14607,1,60.0,22,75000000
2,1,106.836684,-6.2196370000000005,0,73.0,21,114000000
1,1,106.729326,-6.166036,1,35.0,21,42000000
2,1,106.85716000000001,-6.14607,1,90.0,22,90000000
2,1,106.85493600000001,-6.147823000000001,1,62.0,20,75000000
0,1,106.757651,-6.186415,1,27.0,20,39900000
1,1,106.855352,-6.255808999999999,1,40.0,21,84000000
2,1,106.793302,-6.177578,1,88.0,21,110000000
0,1,106.83846299999999,-6.191791,1,33.0,22,108000000
0,1,106.79605600000001,-6.153652,0,28.0,12,25000000
2,1,106.729326,-6.166036,0,50.0,13,40000000
1,1,106.81865400000001,-6.194443,1,38.0,21,100000000
2,1,106.816842,-6.1973519999999995,1,52.0,23,108000000
0,1,106.6866,-6.294,0,21.0,15,36000000
1,1,106.816326,-6.183112,1,45.0,20,76550000
2,1,106.89933,-6.224079,1,42.0,19,40000000
2,1,106.851836,-6.257162999999999,1,33.0,20,43000000
0,1,106.682451,-6.293003,1,27.0,16,32000000
0,1,106.62910600000001,-6.199893,1,29.0,18,29000000
0,1,106.78238999999999,-6.317404,1,22.0,15,36000000
1,1,106.806005,-6.228974,1,94.0,14,282240000
2,1,106.762396,-6.200106,1,43.0,9,45000000
2,1,106.879075,-6.2250309999999995,1,35.0,19,50000000
2,1,106.851836,-6.257162999999999,1,33.0,21,57950000
2,1,106.88373,-6.157527,1,42.0,20,45000000
2,1,106.83846299999999,-6.191791,1,58.0,22,181000000
3,2,106.852851,-6.153583,1,100.0,23,125000000
2,1,106.87616000000001,-6.24354,1,45.0,21,65000000
3,2,106.89143999999999,-6.1493910000000005,1,101.0,22,120000000
0,1,106.8318,-6.3722,1,30.0,14,40000000
2,1,106.890391,-6.149836,1,45.0,22,63000000
2,2,106.80668,-6.2284440000000005,1,105.0,18,423360000
3,2,106.78940800000001,-6.127298000000001,1,90.0,21,125000000
3,2,106.84415700000001,-6.263361,1,77.0,19,124000000
2,1,106.890391,-6.149836,1,45.0,23,72000000
0,1,106.999,-6.2224,1,21.0,15,22000000
2,1,106.75606100000002,-6.192081,0,35.0,16,25000000
2,2,106.779326,-6.107876999999999,1,75.0,22,90000000
2,1,106.79605600000001,-6.153652,1,48.0,19,60000000
1,1,106.65066100000001,-6.224871,1,49.0,16,50000000
2,1,106.90444099999999,-6.181255,1,36.0,20,25000000
2,2,106.811453,-6.259374,1,89.0,22,208000000
4,4,106.811453,-6.259374,1,240.0,22,456000000
2,2,106.834236,-6.225832,1,92.0,24,168000000
2,1,106.757651,-6.186415,1,53.0,21,70000000
2,1,106.82921,-6.128082,1,45.0,22,50100000
1,1,106.85716000000001,-6.14607,0,31.0,20,42000000
1,1,106.729326,-6.166036,0,35.0,17,38000000
0,1,106.7917,-6.1792,1,26.0,11,45000000
1,1,106.85185800000001,-6.200232,1,30.0,20,58000000
0,1,106.866201,-6.245201,1,30.0,18,60000000
2,1,106.6423,-6.3002,1,75.0,16,180000000
0,1,106.71927099999999,-6.155485,0,25.25,19,26000000
2,1,106.7917,-6.1792,1,50.0,14,92000000
2,1,106.81802900000001,-6.205971,1,48.0,24,87100000
2,1,106.829196,-6.224797,1,60.0,24,150000000
3,2,106.79539199999999,-6.303504,1,90.0,22,168100000
0,1,107.0197,-6.2621,1,24.0,11,46800000
3,2,106.85010700000001,-6.14907,1,73.0,14,85000000
0,1,106.778618,-6.109022,1,21.0,21,27200000
2,2,106.7887,-6.28,1,135.0,15,300000000
2,1,106.816842,-6.1973519999999995,1,65.0,23,138000000
1,2,106.818351,-6.208956,0,106.0,18,264000000
2,1,106.729326,-6.166036,0,50.0,15,90000000
2,1,106.7917,-6.1792,0,50.0,10,60000000
0,1,106.83846299999999,-6.191791,1,28.0,22,110000000
3,2,106.79539199999999,-6.303504,1,110.0,21,226800000
0,1,106.81915900000001,-6.226598,1,33.0,22,78000000
2,2,106.793302,-6.177578,1,88.0,24,97450000
3,2,106.761852,-6.1969970000000005,1,72.0,18,150000000
2,1,106.854417,-6.242630999999999,1,64.0,23,88000000
2,1,106.79605600000001,-6.153652,0,45.0,15,36000000
0,1,106.82726100000001,-6.139958,1,33.0,18,48000000
3,2,106.84297099999999,-6.24805,1,150.0,22,264000000
2,1,106.88373,-6.157527,1,36.0,15,35000000
3,2,106.81608600000001,-6.220197,1,94.0,22,216000000
0,1,106.65211299999999,-6.3064,1,36.0,20,50000000
3,2,106.834236,-6.225832,1,110.0,23,210600000
2,1,106.88373,-6.157527,1,35.0,21,35000000
3,2,106.83561599999999,-6.188741,1,142.0,23,318000000
2,1,106.814697,-6.147543,0,60.0,16,42500000
1,1,106.85716000000001,-6.14607,0,33.0,19,32000000
1,1,106.8957,-6.1726,0,37.0,17,55000000
2,1,106.8944,-6.159513,1,42.0,18,47000000
0,1,106.723973,-6.195343,0,27.0,17,20000000
1,1,106.729326,-6.166036,0,35.0,13,36000000
0,1,106.729326,-6.166036,0,26.0,16,30000000
2,2,106.73873,-6.190723,1,90.0,24,135000000
2,1,106.90444099999999,-6.181255,1,36.0,20,24500000
2,1,106.875949,-6.144769999999999,1,42.5,19,50000000
0,1,106.75606100000002,-6.192081,1,21.0,22,33700000
2,1,106.861756,-6.252397,0,34.0,18,33000000
0,1,106.879075,-6.2250309999999995,1,21.0,20,42000000
2,2,106.794123,-6.222613,1,110.0,15,297000000
2,1,106.78834199999999,-6.174633999999999,1,40.0,21,45000000
2,1,106.843171,-6.236462,1,56.0,20,99000000
3,2,106.73873,-6.190723,1,136.0,24,190000000
2,2,106.89143999999999,-6.1493910000000005,1,95.0,19,95000000
2,1,106.814697,-6.147543,1,60.0,22,75000000
3,3,106.791409,-6.282965,1,94.0,18,156000000
2,2,106.856225,-6.195084,1,60.0,20,70400000
2,2,106.893772,-6.151886,1,100.0,19,120000000
2,1,106.80238,-6.29185,1,45.0,21,50000000
2,1,106.7917,-6.1792,0,44.0,6,58000000
1,1,106.843171,-6.236462,1,30.0,21,72000000
2,2,106.810318,-6.255134,1,146.0,22,363250000
2,1,106.81649499999999,-6.195839,1,58.0,22,127100000
2,1,106.851836,-6.257162999999999,1,30.0,20,42000000
1,1,106.84415700000001,-6.263361,1,26.0,19,48000000
0,1,106.85185800000001,-6.200232,1,27.0,21,43500000
1,1,106.80208600000002,-6.2489230000000004,1,60.0,19,187200000
0,1,106.83541799999999,-6.307531,1,27.0,22,48000000
2,1,106.85068999999999,-6.146146,1,119.0,24,170000000
3,3,106.83676000000001,-6.218768,0,96.0,21,80000000
2,2,106.7917,-6.1792,1,50.0,14,80000000
2,1,106.748074,-6.237095,1,33.0,19,33000000
2,1,106.73873,-6.190723,1,84.0,24,150000000
2,1,106.890391,-6.149836,1,45.0,23,60000000
2,1,106.789248,-6.176076,1,53.0,20,85000000
2,1,106.851836,-6.257162999999999,1,35.0,19,44000000
2,1,106.85493600000001,-6.147823000000001,1,62.0,22,65000000
1,1,106.83936299999999,-6.129877,0,27.0,20,25000000
0,1,106.728591,-6.182729,0,26.0,7,30000000
3,2,106.7917,-6.1792,0,50.0,7,100000000
2,1,106.789934,-6.178351,1,72.0,24,120000000
1,1,106.7199,-6.1638,1,30.0,9,27000000
2,1,106.9902,-6.2565,0,36.0,12,24000000
3,2,106.84297099999999,-6.24805,1,150.0,22,264000000
0,1,106.769194,-6.237472,1,23.0,19,48000000
1,1,106.813631,-6.211458,1,43.0,23,90000000
1,1,106.818351,-6.208956,0,85.0,19,250000000
0,1,106.890391,-6.149836,1,37.0,24,45000000
0,1,106.81915900000001,-6.226598,1,35.0,23,66000000
3,3,106.794123,-6.222613,1,162.0,20,420000000
2,1,106.78824499999999,-6.263758999999999,1,60.0,21,228000000
1,1,106.8944,-6.159513,1,41.0,21,48000000
2,1,106.85010700000001,-6.14907,1,60.0,15,75000000
0,1,106.81915900000001,-6.226598,1,32.0,15,80400000
2,2,106.83846299999999,-6.191791,1,60.0,22,240000000
1,1,106.78834199999999,-6.174633999999999,1,36.0,21,40000000
3,2,106.78828600000001,-6.2450410000000005,1,130.0,24,216000000
2,1,106.842672,-6.224187000000001,1,80.0,18,168000000
2,1,106.78816599999999,-6.175894,1,42.0,24,57000000
2,1,106.62910600000001,-6.199893,1,38.0,20,25000000
1,1,106.813631,-6.211458,1,49.0,23,120000000
2,1,106.9934,-6.2434,1,33.0,12,30000000
2,1,106.83846299999999,-6.191791,1,58.0,22,189000000
0,1,106.75606100000002,-6.192081,1,22.0,18,30000000
0,1,106.75606100000002,-6.192081,1,22.0,20,31000000
2,1,106.789248,-6.176076,1,42.0,19,75000000
1,1,106.83684699999999,-6.213647,1,40.0,20,101100000
1,1,106.682451,-6.293003,1,30.24,17,42000000
2,2,106.83846299999999,-6.191791,1,72.0,21,196000000
2,1,106.71927099999999,-6.155485,1,35.0,19,30000000
1,2,106.81608600000001,-6.220197,1,79.0,21,259200000
2,1,106.78816599999999,-6.175894,0,42.0,23,45000000
3,2,106.7917,-6.1792,1,65.0,8,100000000
1,1,106.762396,-6.200106,1,36.0,18,42000000
1,1,106.83846299999999,-6.191791,1,40.0,16,102000000
3,1,106.778618,-6.109022,0,60.0,18,43000000
2,1,106.85010700000001,-6.14907,1,60.0,15,85000000
2,1,106.851836,-6.257162999999999,1,33.0,19,42000000
0,1,106.83541799999999,-6.307531,1,22.0,24,33000000
1,2,106.845254,-6.242801,0,97.0,17,140000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,22,50000000
1,1,106.83676000000001,-6.218768,1,48.0,24,66000000
2,1,106.7917,-6.1792,0,50.0,10,53000000
0,1,106.729326,-6.166036,1,26.0,19,35000000
2,1,106.9791,-6.2507,0,54.0,13,35000000
2,2,106.7917,-6.1792,1,44.0,15,120000000
2,3,106.7917,-6.1792,0,99.0,10,140000000
2,1,106.80923999999999,-6.213072,1,95.0,23,210000000
2,1,106.843171,-6.236462,1,58.0,21,96000000
1,1,106.78834199999999,-6.174633999999999,1,40.0,22,37000000
2,1,106.91636000000001,-6.154351999999999,1,35.0,18,32650000
0,1,106.811453,-6.259374,1,43.0,22,144000000
2,2,106.780328,-6.265013,1,80.0,18,216000000
2,2,106.83846299999999,-6.191791,1,60.0,16,144000000
2,1,106.78834199999999,-6.174633999999999,1,40.0,21,43000000
2,1,106.855352,-6.255808999999999,1,56.0,17,91200000
2,1,106.861756,-6.252397,1,46.0,21,51000000
0,1,106.836638,-6.148474,1,25.0,21,55000000
0,1,106.7917,-6.1792,1,26.0,8,45000000
3,1,106.879075,-6.2250309999999995,1,48.0,20,70700000
1,1,106.83936299999999,-6.129877,1,31.0,18,40000000
2,2,106.810318,-6.255134,1,146.0,22,300000000
0,1,106.79605600000001,-6.153652,1,28.0,19,36000000
0,1,106.836638,-6.148474,1,23.0,20,55000000
2,1,106.890391,-6.149836,1,45.0,22,55000000
2,1,106.999,-6.2224,1,54.0,16,50000000
2,1,106.87319099999999,-6.1879290000000005,1,33.0,20,48000000
1,1,106.842672,-6.224187000000001,1,43.0,24,219650000
0,1,106.88373,-6.157527,0,25.0,16,21000000
0,1,106.6381,-6.3043,1,26.0,20,40000000
2,2,106.81649499999999,-6.195839,1,100.0,23,321850000
1,1,106.729326,-6.166036,1,35.0,21,54150000
2,1,106.748074,-6.237095,0,33.0,18,32000000
2,1,106.879075,-6.2250309999999995,1,34.0,19,54150000
2,1,106.851836,-6.257162999999999,1,33.0,20,38000000
